id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seat_available
126,Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,A/C Sleeper (2+1),28-07-2024 22:00,05h 30m,29-07-2024 03:30,2.1,800,2
127,Muzaffarpur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),28-07-2024 22:16,05h 34m,29-07-2024 03:50,2.6,855,28
128,Muzaffarpur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),28-07-2024 22:30,05h 20m,29-07-2024 03:50,2.7,0,8
129,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),28-07-2024 22:31,05h 29m,29-07-2024 04:00,3.5,605,31
130,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),28-07-2024 23:02,05h 58m,29-07-2024 05:00,3.4,800,32
131,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 23:30,04h 30m,29-07-2024 04:00,2.4,900,35
132,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 23:45,04h 50m,29-07-2024 04:35,3.2,800,26
133,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,AC Seater (2+2),28-07-2024 23:58,05h 02m,29-07-2024 05:00,2.7,0,34
134,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Pawapuri Motors,A/C Seater / Sleeper (2+1),28-07-2024 22:15,06h 00m,29-07-2024 04:15,2.7,0,14
135,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,AC Sleeper (2+1),28-07-2024 02:20,04h 50m,28-07-2024 07:10,2.9,0,6
136,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,A/C Sleeper (2+1),28-07-2024 20:30,06h 20m,29-07-2024 02:50,2.9,0,2
137,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),28-07-2024 21:00,06h 30m,29-07-2024 03:30,3.1,468,36
138,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),28-07-2024 20:40,06h 50m,29-07-2024 03:30,4.5,600,20
139,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Divya Rath,A/C Sleeper (2+1),28-07-2024 21:30,06h 00m,29-07-2024 03:30,4.5,500,20
140,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),28-07-2024 20:30,06h 00m,29-07-2024 02:30,4.1,600,16
141,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sadhvi Rath,A/C Seater / Sleeper (2+1),28-07-2024 21:00,05h 30m,29-07-2024 02:30,3.5,600,45
142,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),28-07-2024 21:00,06h 00m,29-07-2024 03:00,3.2,600,54
143,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),28-07-2024 17:00,08h 00m,29-07-2024 01:00,3.2,700,40
144,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),28-07-2024 20:45,06h 00m,29-07-2024 02:45,3.2,600,45
145,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),28-07-2024 21:00,06h 00m,29-07-2024 03:00,3.8,0,35
146,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Hawa Hawai,A/C Seater / Sleeper (2+1),28-07-2024 06:30,05h 35m,28-07-2024 12:05,3.8,0,17
147,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),28-07-2024 18:30,05h 35m,29-07-2024 00:05,3.2,0,45
148,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Rath,A/C Seater / Sleeper (2+2),28-07-2024 19:30,05h 30m,29-07-2024 01:00,2,0,24
149,Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Bihar state road transport corporation (BSRTC) - 147264,AC Seater (2+2),28-07-2024 05:27,03h 23m,28-07-2024 08:50,3.9,428,6
150,Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 05:29,03h 20m,28-07-2024 08:49,3.3,0,28
151,Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 06:28,03h 20m,28-07-2024 09:48,3,0,0
152,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Bihar state road transport corporation (BSRTC) - 142944,Non AC Seater (2+2),28-07-2024 07:00,03h 20m,28-07-2024 10:20,3.8,285,6
153,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Bihar state road transport corporation (BSRTC) - 147264,AC Seater (2+2),28-07-2024 08:30,03h 30m,28-07-2024 12:00,3.1,331,54
154,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Bihar state road transport corporation (BSRTC) - 146158,Non AC Seater (2+2),28-07-2024 09:29,03h 01m,28-07-2024 12:30,2.8,285,61
155,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Om Sai Ram (C.T),A/C Seater / Sleeper (2+2),28-07-2024 10:00,03h 40m,28-07-2024 13:40,3.3,499,28
156,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Om Sai Ram (C.T),A/C Seater / Sleeper (2+2),28-07-2024 10:29,03h 00m,28-07-2024 13:29,3.3,499,0
157,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Om Sai Ram (C.T),NON A/C Seater (2+2),28-07-2024 11:28,03h 20m,28-07-2024 14:48,3.3,500,0
158,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Om Sai Ram (C.T),NON A/C Seater (2+2),28-07-2024 11:30,03h 30m,28-07-2024 15:00,3.3,450,0
159,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 11:30,03h 20m,28-07-2024 14:50,3.2,450,0
160,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),28-07-2024 11:30,03h 00m,28-07-2024 14:30,3.7,400,0
161,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 11:59,03h 20m,28-07-2024 15:19,2.2,445,0
162,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 12:10,03h 35m,28-07-2024 15:45,2.7,0,0
163,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 12:50,03h 20m,28-07-2024 16:10,2.6,0,0
164,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 13:58,03h 20m,28-07-2024 17:18,0,0,0
165,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 14:20,03h 30m,28-07-2024 17:50,0,0,0
166,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 14:28,03h 20m,28-07-2024 17:48,0,0,0
167,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 14:45,03h 34m,28-07-2024 18:19,0,0,0
168,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 15:50,03h 20m,28-07-2024 19:10,0,0,0
169,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),28-07-2024 16:00,04h 00m,28-07-2024 20:00,0,0,0
170,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Vivek Travels,A/C Seater (2+2),28-07-2024 16:01,04h 14m,28-07-2024 20:15,0,0,0
171,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Vivek Travels,A/C Seater / Sleeper (2+2),28-07-2024 16:27,01h 44m,28-07-2024 18:11,0,0,0
172,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,V.I.P Travels,A/C Seater / Sleeper (2+2),28-07-2024 16:28,03h 20m,28-07-2024 19:48,0,0,0
173,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 16:29,03h 01m,28-07-2024 19:30,0,0,0
174,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),28-07-2024 16:30,03h 20m,28-07-2024 19:50,3.3,450,36
175,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),28-07-2024 16:35,05h 15m,28-07-2024 21:50,4.5,600,23
176,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Divya Rath,A/C Sleeper (2+1),28-07-2024 17:01,03h 59m,28-07-2024 21:00,4.7,600,20
177,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 17:05,01h 45m,28-07-2024 18:50,3.4,600,19
178,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),28-07-2024 17:29,03h 00m,28-07-2024 20:29,3.4,600,21
179,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),28-07-2024 17:30,03h 27m,28-07-2024 20:57,3.4,600,26
180,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 17:58,02h 08m,28-07-2024 20:06,3.4,600,20
181,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),28-07-2024 18:05,02h 45m,28-07-2024 20:50,3.2,700,53
182,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sadhvi Rath,A/C Seater / Sleeper (2+1),28-07-2024 18:06,03h 44m,28-07-2024 21:50,3.1,700,44
183,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),28-07-2024 18:31,02h 59m,28-07-2024 21:30,4,0,45
184,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),28-07-2024 18:32,02h 18m,28-07-2024 20:50,3.8,0,40
185,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),28-07-2024 18:33,02h 57m,28-07-2024 21:30,2.9,0,36
186,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),28-07-2024 18:59,04h 01m,28-07-2024 23:00,1.8,0,51
187,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),28-07-2024 19:00,05h 40m,29-07-2024 00:40,3.5,0,35
188,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),28-07-2024 19:03,05h 57m,29-07-2024 01:00,2.9,0,42
189,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,A/C Seater / Sleeper (2+2),28-07-2024 19:06,04h 03m,28-07-2024 23:09,1.8,0,28
190,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Aarush Krrish,A/C Seater / Sleeper (2+1),28-07-2024 19:28,03h 20m,28-07-2024 22:48,1.9,0,46
191,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),28-07-2024 19:30,03h 20m,28-07-2024 22:50,3.1,396,31
192,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Maharani Transport,A/C Seater / Sleeper (2+2),28-07-2024 20:16,04h 09m,29-07-2024 00:25,3,600,6
193,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Rajdhani bus service,Non A/C Seater / Sleeper (2+1),28-07-2024 20:29,03h 20m,28-07-2024 23:49,3.6,600,24
194,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Rekha Luxury,A/C Seater / Sleeper (2+1),28-07-2024 20:31,03h 34m,29-07-2024 00:05,3.5,399,37
195,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Arzoo Travels,A/C Seater / Sleeper (2+1),28-07-2024 22:00,03h 30m,29-07-2024 01:30,3.7,449,45
196,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Sadhvi Rath,A/C Seater / Sleeper (2+1),28-07-2024 21:00,03h 30m,29-07-2024 00:30,3.1,600,48
197,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 19:30,06h 00m,29-07-2024 01:30,3.7,400,41
198,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Sri Sai ( Jharkhand Paryatak),A/C Seater / Sleeper (2+1),28-07-2024 20:40,05h 50m,29-07-2024 02:30,4.4,800,17
199,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Bharat paryatan (patliputra services),A/C Semi Sleeper (2+2),28-07-2024 07:31,08h 29m,28-07-2024 16:00,4,800,45
200,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Mahuli Travels,A/C Seater / Sleeper (2+1),28-07-2024 09:02,08h 00m,28-07-2024 17:02,3.7,800,46
201,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),28-07-2024 18:32,07h 28m,29-07-2024 02:00,3.5,0,48
202,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Rajshri Travels,Non A/C Seater / Sleeper (2+1),28-07-2024 20:00,08h 55m,29-07-2024 04:55,4.8,0,34
203,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Bhawani Travels,NON A/C Seater Push Back (2+2),28-07-2024 20:31,08h 29m,29-07-2024 05:00,2.6,0,16
204,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Maharani Express,A/C Seater / Sleeper (2+2),28-07-2024 21:00,08h 55m,29-07-2024 05:55,2,0,45
205,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Puja Rath,A/C Seater / Sleeper (2+1),28-07-2024 20:30,09h 00m,29-07-2024 05:30,1.8,0,24
206,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Sri Krishna Rath,A/C Seater / Sleeper (2+2),28-07-2024 20:00,09h 15m,29-07-2024 05:15,1.8,0,56
207,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Sri Krishna Rath,A/C Seater / Sleeper (2+1),28-07-2024 19:30,09h 30m,29-07-2024 05:00,2.2,0,48
208,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Chandralok Travels,A/C Seater / Sleeper (2+1),28-07-2024 18:00,12h 00m,29-07-2024 06:00,1.8,0,17
209,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Sri Krishna Rath,NON A/C Seater / Sleeper (2+2),28-07-2024 18:45,10h 15m,29-07-2024 05:00,3.7,0,30
210,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Arzoo Travels,A/C Sleeper (2+1),28-07-2024 19:00,10h 00m,29-07-2024 05:00,4.1,0,28
211,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Divya Rath,A/C Sleeper (2+1),28-07-2024 18:30,11h 30m,29-07-2024 06:00,3.5,0,41
212,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),28-07-2024 16:30,11h 00m,29-07-2024 03:30,3,0,10
213,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Pappu Travels (yvts),A/C Seater/Sleeper (2+1),28-07-2024 16:00,10h 30m,29-07-2024 02:30,2.1,0,2
214,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Tejas Maa Bhawani,A/C Sleeper (2+1),28-07-2024 19:00,11h 30m,29-07-2024 06:30,0,0,0
215,Patna (Bihar) to Janakpur (Nepal),https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,Bihar state road transport corporation (BSRTC) - 171326,Non AC Seater (2+2),28-07-2024 18:30,10h 50m,29-07-2024 05:20,3,275,33
216,Patna (Bihar) to Janakpur (Nepal),https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),28-07-2024 20:00,09h 30m,29-07-2024 05:30,2.7,375,41
217,Patna (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/patna-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),28-07-2024 05:30,06h 00m,28-07-2024 11:30,3.1,1015,26
218,Patna (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/patna-to-kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),28-07-2024 05:50,07h 00m,28-07-2024 12:50,2.7,0,8
219,Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),28-07-2024 06:00,06h 31m,28-07-2024 12:31,3.3,468,36
220,Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,SOBHA TRAVELS (A.T),A/C Seater / Sleeper (2+1),28-07-2024 06:10,07h 00m,28-07-2024 13:10,2.2,0,28
221,Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Sri Krishna Rath,A/C Seater / Sleeper (2+2),28-07-2024 07:00,06h 30m,28-07-2024 13:30,1.8,0,28
222,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 142944,Non AC Seater (2+2),28-07-2024 08:00,06h 30m,28-07-2024 14:30,3.9,230,33
223,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 147264,AC Seater (2+2),28-07-2024 09:00,06h 30m,28-07-2024 15:30,3.5,275,54
224,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 146158,Non AC Seater (2+2),28-07-2024 10:00,08h 30m,28-07-2024 18:30,1.9,230,54
225,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),28-07-2024 10:30,06h 45m,28-07-2024 17:15,3.6,230,0
226,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,V.I.P Travels,NON A/C Seater Push Back (2+2),28-07-2024 12:00,06h 00m,28-07-2024 18:00,2.7,230,0
227,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Saurabh Travels,A/C Seater Push Back (2+2),28-07-2024 12:30,05h 30m,28-07-2024 18:00,1.5,220,0
228,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Siddhi Vinayak (BSRTC U/T),Non AC Seater (2+2),28-07-2024 16:00,07h 45m,28-07-2024 23:45,1.5,240,0
229,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Ramna Travels,NON A/C Seater (2+2),28-07-2024 20:00,06h 00m,29-07-2024 02:00,3.2,220,0
230,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Siddhi Vinayak (BSRTC U/T),Non AC Seater (2+2),28-07-2024 23:00,06h 00m,29-07-2024 05:00,4.5,2800,0
231,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),28-07-2024 00:01,05h 00m,28-07-2024 05:01,3.6,2880,0
232,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),28-07-2024 00:40,05h 00m,28-07-2024 05:40,2.8,0,0
233,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),28-07-2024 01:31,04h 30m,28-07-2024 06:01,1.9,0,0
234,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Panwar Travels,A/C Sleeper (2+1),28-07-2024 05:20,04h 39m,28-07-2024 09:59,2.8,0,0
235,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 05:29,05h 01m,28-07-2024 10:30,1.1,0,0
236,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Panwar Travels,A/C Seater / Sleeper (2+1),28-07-2024 06:00,04h 30m,28-07-2024 10:30,0,0,0
237,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),28-07-2024 06:15,04h 15m,28-07-2024 10:30,0,0,0
238,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),28-07-2024 06:40,04h 50m,28-07-2024 11:30,3.4,468,36
239,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Aitiana Airwings,Benz A/C Sleeper (2+1),28-07-2024 07:00,05h 00m,28-07-2024 12:00,4.4,650,23
240,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),28-07-2024 07:00,04h 30m,28-07-2024 11:30,4.4,600,20
241,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Divya Rath,A/C Sleeper (2+1),28-07-2024 07:15,05h 00m,28-07-2024 12:15,4.1,600,20
242,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),28-07-2024 07:20,05h 00m,28-07-2024 12:20,4,650,12
